Scrip Code,Symbol,Scrip Name,ISIN,Instrument Type
544316,DAMCAPITAL,DAM Capital Advisors Ltd,INE284H01025,Equity
544317,TRANSRAILL,Transrail Lighting Ltd,INE454P01035,Equity
544318,MAMATA,Mamata Machinery Ltd,INE0TO701015,Equity
544319,SENORES,Senores Pharmaceuticals Ltd,INE0RB801010,Equity
544320,CARRARO,Carraro India Ltd,INE0V7W01012,Equity
544321,VENTIVE,Ventive Hospitality Ltd,INE781S01027,Equity
544322,UNIMECH,Unimech Aerospace and Manufacturing Ltd,INE0U3I01011,Equity
544323,CONSUMER,Mirae Asset Nifty India New Age Consumption ETF,INF769K01NS5,Equity
544324,CITICHEM,Citichem India Ltd,INE0A8401016,Equity
544325,ITCHOTELS,ITC Hotels Ltd,INE379A01028,Equity
544326,ECAPINSURE,Edelweiss BSE Capital Markets & Insurance ETF,INF754K01TX4,Equity
544327,TECHNICHEM,Technichem Organics Ltd,INE0ZHT01012,Equity
544328,INDOFARM,Indo Farm Equipment Ltd,INE622H01018,Equity
544329,VANDU,Leo Dryfruits & Spices Trading Ltd,INE0RH001011,Equity
544330,PARMESHWAR,Parmeshwar Metal Ltd,INE0QQJ01021,Equity
544331,DAVIN,Davin Sons Retail Ltd,INE0Q2L01013,Equity
544332,FABCLEAN,Fabtech Technologies Cleanrooms Ltd,INE0HSD01011,Equity
544333,SGLTL,Standard Glass Lining Technology Ltd,INE0M4D01010,Equity
544334,INDOBELL,Indobell Insulations Ltd,INE0FK501019,Equity
544335,BRGIL,B.R.Goyal Infrastructure Ltd,INE00ST01011,Equity
544336,QUADFUTURE,Quadrant Future Tek Ltd,INE0LRY01011,Equity
544337,AVAX,Avax Apparels and Ornaments Ltd,INE0NQ401016,Equity
544339,LAXMIDENTL,Laxmi Dental Ltd,INE0WO601020,Equity
544340,RIKHAV,Rikhav Securities Ltd,INE0CFH01028,Equity
544341,LGLL,Landmark Global Learning Ltd,INE12QA01010,Equity
544342,STALLION,Stallion India Fluorochemicals Ltd,INE0RYC01010,Equity
544343,CNINFOTECH,Capitalnumbers Infotech Ltd,INE0WXM01011,Equity
544344,SHRIPISTON,Shriram Pistons & Rings Ltd,INE526E01018,Equity
544345,DENTA,Denta Water and Infra Solutions Ltd,INE0R4L01018,Equity
544346,RRECL,RDB Real Estate Constructions Ltd,INE0AK901016,Equity
544347,CLN,CLN Energy Ltd,INE0WDX01010,Equity
544348,GBLOGISTIC,GB Logistics Commerce Ltd,INE0RWU01016,Equity
544349,HMEML,H.M. Electro Mech Ltd,INE0DZD01015,Equity
544350,AGARWALEYE,Dr. Agarwals Health Care Ltd,INE943P01029,Equity
544351,MALPANI,Malpani Pipes And Fittings Ltd,INE0YON01014,Equity
544352,NEXT30ADD,DSP BSE Sensex Next 30 ETF,INF740KA1VE5,Equity
544353,AMWILL,Amwill Health Care Ltd,INE0U2L01017,Equity
544354,SOLARIUM,Solarium Green Energy Ltd,INE0W0H01017,Equity
544355,JUBLCPL,Jubilant Agri and Consumer Products Ltd,INE03CC01015,Equity
544356,AJAXENGG,AJAX Engineering Ltd,INE274Y01021,Equity
544361,COVANCE,Covance Softsol Ltd,INE0R8101016,Equity
544362,HEXT,Hexaware Technologies Ltd,INE093A01041,Equity
544364,BAJAJINDEF,Indef Manufacturing Ltd,INE0O9T01021,Equity
544365,SHANMUGA,Shanmuga Hospital Ltd,INE0TD301017,Equity
544366,LKMEHTA,L.K.Mehta Polymers Ltd,INE0FFF01017,Equity
544367,QPOWER,Quality Power Electrical Equipments Ltd,INE0SII01026,Equity
544368,SWASTH,Swasth Foodtech India Ltd,INE0TIR01017,Equity
544369,BEEZAASAN,Beezaasan Explotech Ltd,INE13VU01016,Equity
544370,NUKLEUS,Nukleus Office Solutions Ltd,INE0VYX01018,Equity
544371,VIKRAMAR,Vikram Aroma Ltd,INE0NR501012,Equity
544372,SHREENATH,Shreenath Paper Products Ltd,INE0RXS01018,Equity
544373,NAPSGLOBAL,NAPS Global India Ltd,INE0VNH01014,Equity
544376,SELECTIPO,Mirae Asset BSE Select IPO ETF,INF769K01ON4,Equity
544377,EQUAL200,Mirae Asset BSE 200 Equal Weight ETF,INF769K01OA1,Equity
544378,PSPL,PDP Shipping & Projects Ltd,INE0ABU01016,Equity
544379,PRABHA,Prabha Energy Ltd,INE0I0M01023,Equity
544381,SUPERIRON,Super Iron Foundry Ltd,INE16IQ01014,Equity
544382,AXISVALUE,Axis Nifty500 Value 50 ETF,INF846KA1119,Equity
544383,PPARIVAH,Paradeep Parivahan Ltd,INE0SMW01011,Equity
544385,SBIBPB,SBI BSE PSU BANK ETF,INF200KB1712,Equity
544386,SPECTRUM,Spectrum Electrical Industries Ltd,INE01EO01010,Equity
544387,DESCO,Desco Infratech Ltd,INE0TGG01014,Equity
544388,IDENTIXWEB,Identixweb Ltd,INE0PA401012,Equity
544390,ENRIN,Siemens Energy India Ltd,INE1NPP01017,Equity
544391,RETAGGIO,Retaggio Industries Ltd,INE0KWJ01014,Equity
544392,SPINAROO,Spinaroo Commercial Ltd,INE10XX01012,Equity
544393,INFONATIVE,Infonative Solutions Ltd,INE12IB01015,Equity
544394,EVIETF,ICICI Prudential Nifty EV & New Age Automotive ETF,INF109K1A153,Equity
544395,STLNETWORK,STL Networks Ltd,INE1VXE01018,Equity
544396,NPST,Network People Services Technologies Ltd,INE0FFK01017,Equity
544397,ATHERENERG,Ather Energy Ltd,INE0LEZ01016,Equity
544398,KENRIK,Kenrik Industries Ltd,INE0AOG01018,Equity
544399,SRIGEE,Srigee Dlm Ltd,INE0RJ901010,Equity
544400,MANOJJEWEL,Manoj Jewellers Ltd,INE0MV001018,Equity
544401,EQUAL50,Mirae Asset Nifty50 Equal Weight ETF,INF769K01OO2,Equity
544402,JASH,Jash Engineering Ltd,INE039O01029,Equity
544403,ABLBL,Aditya Birla Lifestyle Brands Ltd,INE14LE01019,Equity
544404,BORANA,Borana Weaves Ltd,INE16SF01016,Equity
544405,BELRISE,Belrise Industries Ltd,INE894V01022,Equity
544406,UNIFIED,Unified Data Tech Solutions Ltd,INE1ABX01018,Equity
544407,AEGISVOPAK,Aegis Vopak Terminals Ltd,INE0INX01018,Equity
544408,THELEELA,Leela Palaces Hotels & Resorts Ltd,INE0AQ201015,Equity
544409,ASTONEALAB,Astonea Labs Ltd,INE0TG901011,Equity
544410,PROSTARM,Prostarm Info Systems Ltd,INE0BX301013,Equity
544411,SCODATUBES,Scoda Tubes Ltd,INE090501011,Equity
544412,3BFILMS,3B Films Ltd,INE0TE101010,Equity
544413,DIGITIDE,Digitide Solutions Ltd,INE0U4701011,Equity
544414,BLUSPRING,Bluspring Enterprises Ltd,INE0U4101014,Equity
544415,SNXT30BEES,Nippon India BSE Sensex Next 30 ETF,INF204KC1EZ3,Equity
544416,KRISHIVAL,Krishival Foods Ltd,INE0GGO01015,Equity
544417,ATENPAPERS,Aten Papers & Foam Ltd,INE0XCV01014,Equity
544418,OSWALPUMPS,Oswal Pumps Ltd,INE0BYP01024,Equity
544419,ARISINFRA,ArisInfra Solutions Ltd,INE0H9P01028,Equity
544420,RAYMONDREL,Raymond Realty Ltd,INE1SY401010,Equity
544421,ELLEN,Ellenbarrie Industrial Gases Ltd,INE236E01022,Equity
544422,ABRFL,Abram Food Ltd,INE0ZDY01011,Equity
544423,KALPATARU,Kalpataru Ltd,INE227J01012,Equity
544424,GLOBECIVIL,Globe Civil Projects Ltd,INE0V3U01015,Equity
544425,AJCJEWEL,AJC Jewel Manufacturers Ltd,INE0XRR01010,Equity
544426,ICON,Icon Facilitators Ltd,INE0Y0E01012,Equity
544427,TOP15IETF,ICICI Prudential Nifty Top 15 Equal Weight ETF,INF109K1A344,Equity
544428,SEVL,Supertech Ev Ltd,INE0SC101013,Equity
544429,HDBFS,HDB Financial Services Ltd,INE756I01012,Equity
544430,SAMBHV,Sambhv Steel Tubes Ltd,INE12NJ01018,Equity
544431,ACEALPHA,Ace Alpha Tech Ltd,INE0S9X01011,Equity
544432,IGCL,Indogulf Cropsciences Ltd,INE05J901018,Equity
544433,VALINDIA,Valencia India Ltd,INE130701019,Equity
544434,NEETUYOSHI,Neetu Yoshi Ltd,INE0UZO01024,Equity
544435,ADCOUNTY,Adcounty Media India Ltd,INE0W1601012,Equity
544436,VANDAN,Vandan Foods Ltd,INE0RDJ01019,Equity
544437,MARCLOIRE,Marc Loire Fashions Ltd,INE0TBQ01014,Equity
544438,INTERNET,Mirae Asset Nifty India Internet ETF,INF769K01PB6,Equity
544439,CRIZAC,Crizac Ltd,INE0S4R01014,Equity
544440,CRYOGENIC,Cryogenic Ogs Ltd,INE0TL001013,Equity
544441,METAINFO,Meta Infotech Ltd,INE162901016,Equity
544442,CHEMKART,Chemkart India Ltd,INE0VWL01017,Equity
544443,TRAVELFOOD,Travel Food Services Ltd,INE103V01028,Equity
544444,GLEN,Glen Industries Ltd,INE0UMC01019,Equity
544445,APL,Asston Pharmaceuticals Ltd,INE0SJX01015,Equity
544446,ADVENTHTL,Advent Hotels International Ltd,INE28GN01010,Equity
544447,SMARTWORKS,Smartworks Coworking Spaces Ltd,INE0NAZ01010,Equity
544448,PASHUPATI,Pashupati Cotspin Ltd,INE124Y01010,Equity
544449,ANTHEM,Anthem Biosciences Ltd,INE0CZ201020,Equity
544450,CHEMBONDCH,Chembond Chemicals Ltd,INE0TGX01019,Equity
544451,MONIKA,Monika Alcobev Ltd,INE0LCG01010,Equity
544452,SWASTIKAAL,Swastika Castal Ltd,INE0PTF01017,Equity
544453,MSECL,Monarch Surveyors and Engineering Consultants Ltd,INE0V0L01028,Equity
544454,INDIQUBE,Indiqube Spaces Ltd,INE06ST01018,Equity
544455,EBGNG,GNG Electronics Ltd,INE18JU01028,Equity
544456,RMDRIP,R M Drip and Sprinklers Systems Ltd,INE219Y01026,Equity
544457,BRIGHOTEL,Brigade Hotel Ventures Ltd,INE03NU01014,Equity
544458,SHREEREF,Shree Refrigerations Ltd,INE0FMZ01045,Equity
544459,SHANTIGOLD,Shanti Gold International Ltd,INE06ZD01017,Equity
544460,PATELCHEM,Patel Chem Specialities Ltd,INE161701011,Equity
544461,EUROBOND,Euro Panel Products Ltd,INE505V01016,Equity
544463,REPONO,Repono Ltd,INE15WN01014,Equity
544464,UML,Umiya Mobile Ltd,INE1P1A01018,Equity
544465,LAXMIINDIA,Laxmi India Finance Ltd,INE06WU01026,Equity
544466,CPPLUS,Aditya Infotech Ltd,INE819V01029,Equity
544467,NSDL,National Securities Depository Ltd,INE301O01023,Equity
544468,BDI,B. D. Industries (Pune) Ltd,INE1LJ801017,Equity
544469,LOTUSDEV,Sri Lotus Developers and Realty Ltd,INE0V9Q01010,Equity
544470,MBEL,M & B Engineering Ltd,INE08N601015,Equity
544471,TAKYON,Takyon Networks Ltd,INE14OX01013,Equity
544472,MEHUL,Mehul Colours Ltd,INE1KH601014,Equity
544473,GROWWPOWER,Groww BSE Power ETF,INF666M01LM6,Equity
544474,BLT,BLT Logistics Ltd,INE0W4K01013,Equity
544475,ESSEX,Essex Marine Ltd,INE1IBY01019,Equity
544476,JSLL,Jeena Sikho Lifecare Ltd,INE0J5801029,Equity
544477,HILINFRA,Highway Infrastructure Ltd,INE00RL01028,Equity
544479,ALLTIME,All Time Plastics Ltd,INE0GV601021,Equity
544480,JSWCEMENT,JSW Cement Ltd,INE718I01012,Equity
544482,STARIMAGIN,Star Imaging And Path Lab Ltd,INE0YG001013,Equity
544483,ICODEX,Icodex Publishing Solutions Ltd,INE111601014,Equity
544484,BLUESTONE,BlueStone Jewellery and Lifestyle Ltd,INE304W01038,Equity
544485,REGAAL,Regaal Resources Ltd,INE0MHO01029,Equity
544487,PATELRMART,Patel Retail Ltd,INE0R8B01010,Equity
544488,VIKRAMSOLR,Vikram Solar Ltd,INE078V01014,Equity
544489,LGT,LGT Business Connextions Ltd,INE191201016,Equity
544490,SHREEJISPG,Shreeji Shipping Global Ltd,INE1B6101010,Equity
544491,GEMAROMA,Gem Aromatics Ltd,INE06XZ01023,Equity
544492,MEIL,Mangal Electrical Industries Ltd,INE0PKD01011,Equity
544493,MANUFGBEES,Nippon India Nifty India Manufacturing ETF,INF204KC1GH6,Equity
544494,GLOBTIER,Globtier Infotech Ltd,INE12P601017,Equity
544495,NISMGMT,NIS Management Ltd,INE0M3X01010,Equity
544496,VIKRAN,Vikran Engineering Ltd,INE01R501028,Equity
544497,AHCL,Anlon Healthcare Ltd,INE0Y8W01017,Equity
544498,OVAL,Oval Projects Engineering Ltd,INE0RTI01017,Equity
544499,CPEDU,Career Point Edutech Ltd,INE0P6P01016,Equity
544500,ABRIL,Abril Paper Tech Ltd,INE15MX01014,Equity
544501,SUGSLLOYD,Sugs Lloyd Ltd,INE0XX801016,Equity
544502,AMANTA,Amanta Healthcare Ltd,INE084K01015,Equity
544503,RACHIT,Rachit Prints Ltd,INE0ZN101029,Equity
544504,GOELCONS,Goel Construction Company Ltd,INE0ZOM01013,Equity
544505,AUSTERE,Austere Systems Ltd,INE104201012,Equity
544506,SHARVAYA,Sharvaya Metals Ltd,INE0UJF01018,Equity
544507,SML100CASE,Zerodha Nifty Smallcap 100 ETF,INF0R8F01141,Equity
544508,VASHISHTHA,Vashishtha Luxury Fashion Ltd,INE0WRP01016,Equity
544509,KRUPALU,Krupalu Metals Ltd,INE0XZB01017,Equity
544510,NCML,Nilachal Carbo Metalicks Ltd,INE346R01013,Equity
544511,KARBON,Karbonsteel Engineering Ltd,INE0V8A01016,Equity
544512,SHRINGARMS,Shringar House of Mangalsutra Ltd,INE1B3L01017,Equity
544513,DEVX,Dev Accelerator Ltd,INE0VOV01021,Equity
544514,CITYSQUARE,Jay Ambe Supermarkets Ltd,INE1DRH01011,Equity
544515,URBANCO,Urban Company Ltd,INE0CAZ01013,Equity
544516,AIRFLOA,Airfloa Rail Technology Ltd,INE0XBS01012,Equity
544518,LTELEVATOR,L. T. Elevator Ltd,INE0TJ801010,Equity
544519,EUROPRATIK,Euro Pratik Sales Ltd,INE198501012,Equity
544520,SAMPAT,Sampat Aluminium Ltd,INE10XS01012,Equity
544521,VMSTMT,VMS TMT Ltd,INE0SJA01013,Equity
544522,ABCOTS,A B Cotspin India Ltd,INE08PH01015,Equity
544523,IVALUE,Ivalue Infosolutions Ltd,INE056801025,Equity
544524,JDCABLES,JD Cables Ltd,INE14VP01014,Equity
544525,GKENERGY,GK Energy Ltd,INE1AG301022,Equity
544526,SAATVIKGL,Saatvik Green Energy Ltd,INE13B501022,Equity
544527,ATLANTAELE,Atlanta Electricals Ltd,INE0Z4F01028,Equity
544528,GANESHCP,Ganesh Consumer Products Ltd,INE652V01016,Equity
544529,APPL,Aptus Pharma Ltd,INE15XJ01010,Equity
544530,ARSSBL,Anand Rathi Share And Stock Brokers Ltd,INE549H01021,Equity
544531,TRUECOLORS,True Colors Ltd,INE1LDV01015,Equity
544532,SOLARWORLD,Solarworld Energy Solutions Ltd,INE0TY101024,Equity
544533,STYL,Seshaasai Technologies Ltd,INE04VU01023,Equity
544534,JARO,Jaro Institute of Technology Management and Research Ltd,INE00YJ01010,Equity
544535,BHARATROHAN,Bharatrohan Airborne Innovations Ltd,INE0QMV01017,Equity
544536,WEALTH,Wealth First Portfolio Managers Ltd,INE658T01017,Equity
544537,JAINREC,Jain Resource Recycling Ltd,INE0YD401026,Equity
544538,PRARUH,Praruh Technologies Ltd,INE0TI501017,Equity
544539,SOLVEX,Solvex Edibles Ltd,INE1IIQ01028,Equity
544540,EPACKPEB,Epack Prefab Technologies Ltd,INE0MLS01022,Equity
544541,SYSTEMATIC,Systematic Industries Ltd,INE1KLZ01011,Equity
544542,JUSTO,Justo Realfintech Ltd,INE0W5Q01017,Equity
544543,BMWVENTLTD,BMW Ventures Ltd,INE965W01036,Equity
544544,TELGE,Telge Projects Ltd,INE0SRP01014,Equity
544545,TRUALT,Trualt Bioenergy Ltd,INE0MWH01014,Equity
544546,CHTR,Chatterbox Technologies Ltd,INE1B4801017,Equity
544547,JKIPL,Jinkushal Industries Ltd,INE1FF001016,Equity
544548,GPAPL,Gujarat Peanut And Agri Products Ltd,INE0SIK01014,Equity
544549,EARKART,Earkart Ltd,INE1A8F01035,Equity
544550,PACEDIGITK,Pace Digitek Ltd,INE0S3G01027,Equity
544551,BHAVIK,Bhavik Enterprises Ltd,INE18PB01017,Equity
544552,RDGAIL,Rukmani Devi Garg Agro Impex Ltd,INE0S5T01017,Equity
544553,MPKSTEELS,M P K Steels (I) Ltd,INE1PJP01015,Equity
544554,KVSCASTING,KVS Castings Ltd,INE163701019,Equity
544555,AMEENJI,Ameenji Rubber Ltd,INE14QA01016,Equity
544556,DHILLON,Dhillon Freight Carrier Ltd,INE0SPJ01011,Equity
544557,GLOTTIS,Glottis Ltd,INE0TQE01026,Equity
544558,FABTECH,Fabtech Technologies Ltd,INE0HF201011,Equity
544559,OML,Om Metallogic Ltd,INE0R8Q01018,Equity
544560,SODHACAP,Sodhani Capital Ltd,INE0QU501030,Equity
544561,CHIRAHARIT,Chiraharit Ltd,INE12P101018,Equity
544562,ADVANCE,Advance Agrolife Ltd,INE1B0W01010,Equity
544563,ZELIO,Zelio E Mobility Ltd,INE1B3501014,Equity
544564,OMFREIGHT,Om Freight Forwarders Ltd,INE1BZC01019,Equity
544565,VALPLAST,Valplast Technologies Ltd,INE0QP701017,Equity
544566,SUNSKY,Sunsky Logistics Ltd,INE10CM01027,Equity
544567,INFINITY,Infinity Infoway Ltd,INE16XA01017,Equity
544568,ZAPPFRESH,DSM Fresh Foods Ltd,INE0SUM01015,Equity
544569,TMCV,Tata Motors Commercial Vehicles Ltd,INE1TAE01010,Equity
544570,WEWORK,WeWork India Management Ltd,INE085001019,Equity
544571,NSBBPO,NSB BPO Solutions Ltd,INE0SLP01017,Equity
544572,SKFINDUS,SKF India (Industrial) Ltd,INE2J8701016,Equity
544574,TATACAP,Tata Capital Ltd,INE976I01016,Equity
544575,MITTALSTL,Mittal Sections Ltd,INE833Q01012,Equity
544576,LGEINDIA,LG Electronics India Ltd,INE324D01010,Equity
544577,WORTHPERI,Worth Peripherals Ltd,INE196Y01018,Equity
544578,RUBICON,Rubicon Research Ltd,INE506V01022,Equity
544580,CRAMC,Canara Robeco Asset Management Company Ltd,INE218I01013,Equity
544581,FLEXIADD,DSP Nifty500 Flexicap Quality 30 ETF,INF740KA1WU9,Equity
544582,SHLOKKA,Shlokka Dyes Ltd,INE1EUB01016,Equity
544583,CANHLIFE,Canara HSBC Life Insurance Company Ltd,INE01TY01017,Equity
544584,SKM,SK Minerals & Additives Ltd,INE13YH01017,Equity
544585,SIHORA,Sihora Industries Ltd,INE0SFA01011,Equity
544586,NIFTYCASE,Zerodha Nifty 50 ETF,INF0R8F01166,Equity
544587,MIDWESTLTD,Midwest Ltd,INE0XAD01024,Equity
544588,MHLSRG,SBI Mutual Fund,INF200K30015,Equity
544589,MHLSRD,SBI Mutual Fund,INF200K30023,Equity
544590,MHLSRDR,SBI Mutual Fund,INF200K30031,Equity
544591,MHLSDG,SBI Mutual Fund,INF200K30049,Equity
544592,MHLSDD,SBI Mutual Fund,INF200K30056,Equity
544593,MHLSDDR,SBI Mutual Fund,INF200K30064,Equity
544594,TRADEUNO,Game Changers Texfab Ltd,INE1GUJ01014,Equity
544595,ORKLAINDIA,Orkla India Ltd,INE16NZ01023,Equity
544596,SAFECURE,Safecure Services Ltd,INE0SVZ01015,Equity
544597,PIRAMALFIN,Piramal Finance Ltd,INE202B01038,Equity
544598,ACCURACY,Accuracy Shipping Ltd,INE648Z01023,Equity
544599,STUDDS,Studds Accessories Ltd,INE00Q601028,Equity
544600,LENSKART,Lenskart Solutions Ltd,INE956O01016,Equity
544603,GROWW,Billionbrains Garage Ventures Ltd,INE0HOQ01053,Equity
544604,ENERGY,Mirae Asset Nifty Energy ETF,INF769K01PR2,Equity
544605,SMALL250,Mirae Asset Nifty Smallcap 250 ETF,INF769K01PQ4,Equity
544606,PINELABS,Pine Labs Ltd,INE15B701018,Equity
544607,SHTL,Shining Tools Ltd,INE0D8001018,Equity
544608,EMMVEE,Emmvee Photovoltaic Power Ltd,INE1C6T01020,Equity
544609,PWL,Physicswallah Ltd,INE0LP301011,Equity
544610,WORKMATES,Workmates Core2Cloud Solution Ltd,INE1I1301016,Equity
544611,MAHALIFE,Mahamaya Lifesciences Ltd,INE0U9D01019,Equity
544612,TENNIND,Tenneco Clean Air India Ltd,INE19RI01016,Equity
544613,UTLSOLAR,Fujiyama Power Systems Ltd,INE12UR01024,Equity
544614,CAPILLARY,Capillary Technologies India Ltd,INE0ILV01024,Equity
544615,KSR,KSR Footwear Ltd,INE1SPP01016,Equity
544616,GALLARD,Gallard Steel Ltd,INE0BUQ01012,Equity
544617,EXCELSOFT,Excelsoft Technologies Ltd,INE606N01019,Equity
544618,ESENSEX,Edelweiss BSE Sensex ETF,INF754K01VY8,Equity
544619,SUDEEPPHRM,Sudeep Pharma Ltd,INE0QPI01025,Equity
544620,MSCIADD,MSCIADD,INF740KA1WV7,Equity
544621,SSMD,SSMD Agrotech India Ltd,INE1U2R01013,Equity
544623,MNFL,Mother Nutri Foods Ltd,INE0UH001016,Equity
544624,KKSILK,K K Silk Mills Ltd,INE0EOJ01014,Equity
544625,LOGICIEL,Logiciel Solutions Ltd,INE1BA901016,Equity
544626,EXATO,Exato Technologies Ltd,INE1E4401010,Equity
544627,PURPLEWAVE,Purple Wave Infocom Ltd,INE0VDK01019,Equity
544628,ASTRONMULT,Astron Multigrain Ltd,INE0RUY01012,Equity
544629,RAVEL,Ravelcare Ltd,INE0W4D01018,Equity
544630,HELLOJI,Helloji Holidays Ltd,INE1FJE01010,Equity
544631,CNL,Creative Newtech Ltd,INE985W01018,Equity
544632,MEESHO,Meesho Ltd,INE0VDM01015,Equity
544633,VIDYAWIRES,Vidya Wires Ltd,INE14UN01029,Equity
544634,AEQUS,Aequs Ltd,INE947N01017,Equity
544635,LUXURY,Luxury Time Ltd,INE1CJB01013,Equity
544636,WOSAL,Western Overseas Study Abroad Ltd,INE1MF401019,Equity
544637,METHODHUB,Methodhub Software Ltd,INE0QZR01017,Equity
544640,RDEL,Riddhi Display Equipments Ltd,INE1DKT01011,Equity
544641,KVTOYS,K. V. Toys India Ltd,INE1IE301018,Equity
544642,WAKEFIT,Wakefit Innovations Ltd,INE0E7301029,Equity
544643,PRODOCS,Prodocs Solutions Ltd,INE10XK01019,Equity
544644,CORONA,Corona Remedies Ltd,INE02ZQ01018,Equity
544645,PARKHOSPS,Park Medi World Ltd,INE119201023,Equity
544646,SHIPWAVES,Shipwaves Online Ltd,INE0O9L01010,Equity
544647,NEPHROPLUS,Nephrocare Health Services Ltd,INE428V01029,Equity
544648,UNISEM,Unisem Agritech Ltd,INE1FHV01026,Equity
544649,TSIFDG,Titanium Hybrid Long-Short Fund Direct Plan Growth,INF277K30047,Equity
544650,TSIFDIR,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,INF277K30054,Equity
544651,TSIFRG,Titanium Hybrid Long-Short Fund Regular Plan Growth,INF277K30013,Equity
544652,TSIFRIP,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,INF277K30039,Equity
544653,TSIFRIR,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,INF277K30021,Equity
544654,SMALLADD,DSP Nifty Smallcap 250 ETF,INF740KA1WX3,Equity
544655,MIDCAPADD,DSP Nifty Midcap 150 ETF,INF740KA1WW5,Equity
544656,HRS,HRS Aluglaze Ltd,INE1E1V01017,Equity
544657,PAJSON,Pajson Agro India Ltd,INE14LM01012,Equity
544658,ICICIAMC,ICICI Prudential Asset Management Company Ltd,INE346A01027,Equity
544659,STANBIK,Stanbik Agro Ltd,INE16QA01011,Equity
544660,TOP20,Mirae Asset Nifty Top 20 Equal Weight ETF,INF769K01PZ5,Equity
544661,DIVIDEND,Mirae Asset BSE 500 Dividend Leaders 50 ETF,INF769K01PY8,Equity
544662,SIMANDHAR,Simandhar Impex Ltd,INE0VI201010,Equity
544663,NEPLOG,Neptune Logitek Ltd,INE1NQ501012,Equity
544664,KSHINTL,KSH International Ltd,INE987S01020,Equity
544665,GLOBALLOG,Global Ocean Logistics India Ltd,INE1ITY01011,Equity
555555,SENSEXIETF,ICICI Prudential BSE Sensex ETF,INF346A01034,Equity
570001,TATAMTRDVR,Tata Motors  Ltd - DVR,IN9155A01020,Equity
570002,FELDVR,Future Enterprises Ltd_DVR,IN9623B01058,Equity
570004,JISLDVREQS,Jain Irrigation Systems Ltd_DVR,IN9175A01010,Equity
570005,GATECHDVR,GACM Technologies Ltd,INE224E01036,Equity
590003,KARURVYSYA,Karur Vysya Bank Ltd,INE036D01028,Equity
590005,VEEDOL,Veedol Corporation Ltd,INE484C01030,Equity
590006,AMRUTANJAN,Amrutanjan Health Care Ltd,INE098F01031,Equity
590013,XPROINDIA,Xpro India Ltd,INE445C01015,Equity
590018,HISARMETAL,Hisar Metal Industries Ltd,INE598C01011,Equity
590021,BHARATRAS,Bharat Rasayan Ltd,INE838B01021,Equity
590024,FACT,Fertilizers and Chemicals Travancore Ltd,INE188A01015,Equity
590025,GINNIFILA,Ginni Filaments Ltd,INE424C01010,Equity
590030,SPIC,Southern Petrochemicals Industries Corporation Ltd,INE147A01011,Equity
590031,DENORA,De Nora India Ltd,INE244A01016,Equity
590041,KAVDEFENCE,Kavveri Defence & Wireless Technologies Ltd,INE641C01019,Equity
590051,SAKSOFT,Saksoft Ltd,INE667G01023,Equity
590056,SALONA,Salona Cotspin Ltd,INE498E01010,Equity
590057,EQUIPPP,Equippp Social Impact Technologies Ltd,INE217G01035,Equity
590062,ANDHRSUGAR,Andhra Sugars Ltd,INE715B01021,Equity
590065,IMPAL,India Motor Parts & Accessories Ltd,INE547E01014,Equity
590066,KCP,KCP Ltd,INE805C01028,Equity
590068,KHAITANLTD,Khaitan (India) Ltd,INE731C01018,Equity
590070,RADAAN,Radaan Mediaworks India Ltd,INE874F01027,Equity
590071,SUNDARMFIN,Sundaram Finance Ltd,INE660A01013,Equity
590072,SUNDRMBRAK,Sundaram Brake Linings Ltd,INE073D01013,Equity
590073,WHEELS,Wheels India Ltd,INE715A01015,Equity
590075,LAMBODHARA,Lambodhara Textile Ltd,INE112F01022,Equity
590078,MAITHANALL,Maithan Alloys Ltd,INE683C01011,Equity
590086,ORISSAMINE,Orissa Minerals Development Company Ltd,INE725E01024,Equity
590095,GOLDBEES,NIPPON INDIA ETF GOLD BEES,INF204KB17I5,Equity
590103,NIFTYBEES,Nippon India ETF Nifty 50 BeES,INF204KB14I2,Equity
590104,JUNIORBEES,Nippon India ETF Nifty Next 50 Junior BeES,INF732E01045,Equity
590106,BANKBEES,Nippon India ETF Nifty Bank BeES,INF204KB15I9,Equity
590107,PSUBANK,Kotak Nifty PSU Bank ETF,INF373I01023,Equity
590108,PSUBNKBEES,Nippon India ETF Nifty PSU Bank BeES,INF204KB16I7,Equity
590109,SHARIABEES,Nippon India ETF Nifty 50 Shariah BeES,INF732E01128,Equity
590110,QNIFTY,Quantum Nifty 50 ETF,INF082J01028,Equity
590115,MOM50,Motilal Oswal MOSt Shares M50 ETF,INF247L01536,Equity
590134,MADRASFERT,Madras Fertilizers Ltd,INE414A01015,Equity
590136,BANKNIFTY1,Kotak Nifty Bank ETF,INF174K01F59,Equity
590137,SETFNIFBK,SBI-ETF NIFTY BANK,INF200KA1580,Equity
590138,SETFNIF50,SBI-ETF NIFTY 50,INF200KA1FS1,Equity
590139,LIQUID1,Kotak Nifty 1D Rate Liquid ETF,INF174KA1LV5,Equity
590141,ITBEES,Nippon India ETF Nifty IT,INF204KB15V2,Equity
590142,PHARMABEES,Nippon India Nifty Pharma ETF,INF204KC1089,Equity
